Time,Open,High,Low,Close
2025-01-09 19:30:00,2629.27,2630.34,2626.67,2627.16
2025-01-09 20:00:00,2627.16,2629.02,2626.13,2628.13
2025-01-09 20:30:00,2628.13,2631.06,2628.01,2630.34
2025-01-09 21:00:00,2630.34,2631.82,2628.94,2629.73
2025-01-09 21:30:00,2629.73,2632.5,2628.59,2629.28
2025-01-09 22:00:00,2629.28,2629.37,2628.03,2628.63
2025-01-09 22:30:00,2628.63,2629.32,2626.36,2629.08
2025-01-09 23:00:00,2629.08,2629.17,2627.77,2628.94
2025-01-09 23:30:00,2628.94,2632.21,2627.5,2631.65
2025-01-10 00:00:00,2631.65,2632.5,2629.89,2631.71
2025-01-10 00:30:00,2631.71,2633.52,2628.34,2629.5
2025-01-10 01:00:00,2629.5,2630.62,2622.8,2625.07
2025-01-10 01:30:00,2625.07,2626.27,2623.28,2624.11
2025-01-10 02:00:00,2624.11,2624.28,2618.88,2619.62
2025-01-10 02:30:00,2619.62,2622.24,2618.25,2621.56
2025-01-10 03:00:00,2621.56,2625.04,2621.41,2623.76
2025-01-10 03:30:00,2623.76,2627.8,2622.71,2627.66
2025-01-10 04:00:00,2627.66,2629.54,2623.63,2624.17
2025-01-10 04:30:00,2624.17,2626.52,2619.65,2620.06
2025-01-10 05:00:00,2620.06,2620.99,2618.06,2618.68
2025-01-10 05:30:00,2618.68,2620.95,2617.58,2619.72
2025-01-10 06:00:00,2619.72,2620.07,2617.13,2619.33
2025-01-10 06:30:00,2619.33,2622.43,2618.28,2620.95
2025-01-10 07:00:00,2620.95,2625.15,2620.01,2624.64
2025-01-10 07:30:00,2624.64,2626.27,2622.85,2625.46
2025-01-10 08:00:00,2625.46,2625.98,2618.76,2621.25
2025-01-10 08:30:00,2621.25,2625.01,2619.92,2624.45
2025-01-10 09:00:00,2624.45,2625.98,2619.55,2620.39
2025-01-10 09:30:00,2620.39,2625.06,2619.56,2623.55
2025-01-10 10:00:00,2623.55,2627.36,2623.32,2625.58
2025-01-10 10:30:00,2625.58,2629.87,2625.36,2628.42
2025-01-10 11:00:00,2628.42,2628.44,2627.75,2628.29
2025-01-10 11:30:00,2628.29,2630.58,2626.75,2630.39
2025-01-10 12:00:00,2630.39,2631.3,2628.54,2629.13
2025-01-10 12:30:00,2629.13,2629.45,2626.87,2628.24
2025-01-10 13:00:00,2628.24,2633.68,2627.67,2633.15
2025-01-10 13:30:00,2633.15,2638.22,2632.23,2637.06
2025-01-10 14:00:00,2637.06,2637.89,2632.8,2634.43
2025-01-10 14:30:00,2634.43,2637.2,2633.99,2635.86
2025-01-10 15:00:00,2635.86,2637.57,2629.76,2630.9
2025-01-10 15:30:00,2630.9,2632.35,2630.3,2631.67
2025-01-10 16:00:00,2631.67,2633.57,2629.22,2632.24
2025-01-10 16:30:00,2632.24,2634.57,2630.59,2632.57
2025-01-10 17:00:00,2632.57,2634.75,2631.81,2633.95
2025-01-10 17:30:00,2633.95,2634.06,2629.59,2630.2
2025-01-10 18:00:00,2630.2,2637.77,2629.2,2636.38
2025-01-10 18:30:00,2636.38,2643.92,2635.07,2643.71
2025-01-10 19:00:00,2643.71,2643.94,2641.06,2642.24
2025-01-10 19:30:00,2642.24,2644.25,2639.89,2641.98
2025-01-10 20:00:00,2641.98,2642.05,2639.83,2640.54
2025-01-10 20:30:00,2640.54,2642.03,2639.47,2641.58
2025-01-10 21:00:00,2641.58,2641.88,2637.62,2638.04
2025-01-10 21:30:00,2638.04,2639.56,2632.8,2633.35
2025-01-10 22:00:00,2633.35,2639.49,2632.32,2638.73
2025-01-10 22:30:00,2638.73,2644.7,2638.62,2642.87
2025-01-10 23:00:00,2642.87,2643.57,2641.01,2643.54
2025-01-10 23:30:00,2643.54,2644.79,2639.92,2641.0
2025-01-11 00:00:00,2641.0,2644.43,2640.82,2643.14
2025-01-11 00:30:00,2643.14,2644.73,2640.05,2641.29
2025-01-11 01:00:00,2641.29,2641.62,2639.48,2641.13
2025-01-11 01:30:00,2641.13,2644.35,2638.53,2643.21
2025-01-11 02:00:00,2643.21,2643.72,2641.07,2643.48
2025-01-11 02:30:00,2643.48,2644.63,2637.54,2638.94
2025-01-11 03:00:00,2638.94,2641.29,2638.82,2639.55
2025-01-11 03:30:00,2639.55,2641.39,2639.45,2640.85
2025-01-11 04:00:00,2640.85,2641.94,2639.86,2641.02
2025-01-11 04:30:00,2641.02,2642.74,2638.32,2640.18
2025-01-11 05:00:00,2640.18,2640.26,2638.95,2639.75
2025-01-11 05:30:00,2639.75,2641.3,2637.53,2638.51
2025-01-11 06:00:00,2638.51,2639.35,2632.12,2633.66
2025-01-11 06:30:00,2633.66,2635.49,2632.98,2634.63
2025-01-11 07:00:00,2634.63,2635.22,2632.66,2632.99
2025-01-11 07:30:00,2632.99,2634.25,2628.58,2629.61
2025-01-11 08:00:00,2629.61,2632.66,2627.94,2631.36
2025-01-11 08:30:00,2631.36,2634.81,2629.85,2633.79
2025-01-11 09:00:00,2633.79,2635.82,2632.86,2633.57
2025-01-11 09:30:00,2633.57,2634.72,2631.68,2631.81
2025-01-11 10:00:00,2631.81,2634.05,2631.49,2633.69
2025-01-11 10:30:00,2633.69,2635.69,2628.03,2629.56
2025-01-11 11:00:00,2629.56,2631.31,2628.28,2630.98
2025-01-11 11:30:00,2630.98,2633.4,2630.78,2631.85
2025-01-11 12:00:00,2631.85,2632.15,2629.97,2630.32
2025-01-11 12:30:00,2630.32,2631.89,2628.32,2628.33
2025-01-11 13:00:00,2628.33,2631.5,2628.01,2630.93
2025-01-11 13:30:00,2630.93,2633.46,2624.56,2626.33
2025-01-11 14:00:00,2626.33,2628.65,2625.3,2627.31
2025-01-11 14:30:00,2627.31,2627.69,2624.47,2625.34
2025-01-11 15:00:00,2625.34,2629.44,2623.91,2627.88
2025-01-11 15:30:00,2627.88,2629.43,2627.58,2629.24
2025-01-11 16:00:00,2629.24,2633.1,2628.72,2631.54
2025-01-11 16:30:00,2631.54,2635.85,2629.81,2635.16
2025-01-11 17:00:00,2635.16,2636.41,2631.67,2632.09
2025-01-11 17:30:00,2632.09,2633.62,2631.76,2632.92
2025-01-11 18:00:00,2632.92,2633.27,2632.46,2633.12
2025-01-11 18:30:00,2633.12,2635.9,2632.47,2635.16
2025-01-11 19:00:00,2635.16,2636.29,2633.6,2634.48
2025-01-11 19:30:00,2634.48,2635.87,2632.83,2634.21
2025-01-11 20:00:00,2634.21,2634.73,2632.36,2634.09
2025-01-11 20:30:00,2634.09,2635.68,2630.61,2631.93
2025-01-11 21:00:00,2631.93,2632.33,2631.72,2632.11
2025-01-11 21:30:00,2632.11,2633.97,2631.6,2633.57
2025-01-11 22:00:00,2633.57,2634.52,2632.15,2634.52
2025-01-11 22:30:00,2634.52,2637.71,2633.75,2635.9
2025-01-11 23:00:00,2635.9,2638.36,2635.14,2638.18
2025-01-11 23:30:00,2638.18,2642.84,2638.06,2641.9
2025-01-12 00:00:00,2641.9,2643.02,2638.17,2640.1
2025-01-12 00:30:00,2640.1,2644.05,2639.55,2643.7
2025-01-12 01:00:00,2643.7,2646.66,2642.92,2645.25
2025-01-12 01:30:00,2645.25,2645.75,2639.64,2641.35
2025-01-12 02:00:00,2641.35,2641.42,2639.43,2640.89
2025-01-12 02:30:00,2640.89,2642.67,2639.4,2640.27
2025-01-12 03:00:00,2640.27,2643.76,2639.74,2642.47
2025-01-12 03:30:00,2642.47,2648.46,2641.93,2647.13
2025-01-12 04:00:00,2647.13,2648.67,2646.46,2648.1
2025-01-12 04:30:00,2648.1,2652.41,2647.8,2650.6
2025-01-12 05:00:00,2650.6,2655.7,2650.1,2653.7
2025-01-12 05:30:00,2653.7,2655.1,2649.32,2650.95
2025-01-12 06:00:00,2650.95,2653.25,2649.34,2652.49
2025-01-12 06:30:00,2652.49,2653.18,2649.09,2650.33
2025-01-12 07:00:00,2650.33,2652.55,2648.88,2650.33
2025-01-12 07:30:00,2650.33,2650.63,2647.62,2649.0
2025-01-12 08:00:00,2649.0,2649.89,2648.08,2648.21
2025-01-12 08:30:00,2648.21,2649.07,2646.61,2647.14
2025-01-12 09:00:00,2647.14,2650.18,2646.87,2648.94
2025-01-12 09:30:00,2648.94,2653.24,2648.03,2652.24
2025-01-12 10:00:00,2652.24,2654.91,2650.67,2653.82
2025-01-12 10:30:00,2653.82,2655.1,2651.22,2652.3
2025-01-12 11:00:00,2652.3,2653.46,2651.51,2653.12
2025-01-12 11:30:00,2653.12,2653.98,2648.7,2649.72
2025-01-12 12:00:00,2649.72,2652.45,2649.29,2651.37
2025-01-12 12:30:00,2651.37,2655.81,2651.3,2655.71
2025-01-12 13:00:00,2655.71,2658.02,2655.35,2657.37
2025-01-12 13:30:00,2657.37,2658.48,2654.96,2656.95
2025-01-12 14:00:00,2656.95,2658.48,2655.57,2656.27
2025-01-12 14:30:00,2656.27,2656.82,2651.29,2652.3
2025-01-12 15:00:00,2652.3,2655.21,2651.71,2654.88
2025-01-12 15:30:00,2654.88,2657.29,2653.57,2657.16
2025-01-12 16:00:00,2657.16,2662.28,2656.51,2661.08
2025-01-12 16:30:00,2661.08,2665.71,2660.13,2664.84
2025-01-12 17:00:00,2664.84,2666.25,2661.97,2662.86
2025-01-12 17:30:00,2662.86,2666.16,2662.24,2665.73
2025-01-12 18:00:00,2665.73,2666.05,2662.45,2664.76
2025-01-12 18:30:00,2664.76,2667.04,2663.84,2666.94
2025-01-12 19:00:00,2666.94,2668.27,2666.32,2667.89
2025-01-12 19:30:00,2667.89,2670.9,2666.91,2668.98
2025-01-12 20:00:00,2668.98,2669.11,2667.61,2668.77
2025-01-12 20:30:00,2668.77,2670.51,2668.39,2669.35
2025-01-12 21:00:00,2669.35,2670.16,2667.21,2667.61
2025-01-12 21:30:00,2667.61,2668.67,2665.98,2668.08
2025-01-12 22:00:00,2668.08,2668.25,2666.71,2667.09
2025-01-12 22:30:00,2667.09,2671.45,2666.03,2671.31
2025-01-12 23:00:00,2671.31,2672.73,2668.17,2669.14
2025-01-12 23:30:00,2669.14,2672.17,2667.7,2671.01
2025-01-13 00:00:00,2671.01,2673.8,2670.62,2672.91
2025-01-13 00:30:00,2672.91,2673.95,2669.01,2670.48
2025-01-13 01:00:00,2670.48,2671.08,2668.39,2668.7
2025-01-13 01:30:00,2668.7,2669.13,2666.66,2668.33
2025-01-13 02:00:00,2668.33,2668.5,2664.84,2665.65
2025-01-13 02:30:00,2665.65,2667.49,2664.71,2666.21
2025-01-13 03:00:00,2666.21,2669.4,2665.37,2668.85
2025-01-13 03:30:00,2668.85,2669.53,2665.24,2666.27
2025-01-13 04:00:00,2666.27,2667.07,2664.87,2665.5
2025-01-13 04:30:00,2665.5,2666.74,2662.55,2662.86
2025-01-13 05:00:00,2662.86,2666.42,2662.46,2664.94
2025-01-13 05:30:00,2664.94,2669.99,2664.55,2668.63
2025-01-13 06:00:00,2668.63,2668.7,2666.58,2668.28
2025-01-13 06:30:00,2668.28,2669.05,2663.92,2666.46
2025-01-13 07:00:00,2666.46,2669.6,2665.29,2668.44
2025-01-13 07:30:00,2668.44,2674.15,2667.1,2672.92
2025-01-13 08:00:00,2672.92,2677.35,2671.46,2676.08
2025-01-13 08:30:00,2676.08,2677.65,2675.28,2677.47
2025-01-13 09:00:00,2677.47,2678.84,2675.83,2677.5
2025-01-13 09:30:00,2677.5,2681.9,2677.23,2680.28
2025-01-13 10:00:00,2680.28,2682.32,2680.06,2681.61
2025-01-13 10:30:00,2681.61,2683.06,2676.85,2678.99
2025-01-13 11:00:00,2678.99,2680.2,2674.69,2676.01
2025-01-13 11:30:00,2676.01,2676.18,2672.5,2674.98
2025-01-13 12:00:00,2674.98,2678.23,2673.84,2675.93
2025-01-13 12:30:00,2675.93,2676.12,2674.9,2675.05
2025-01-13 13:00:00,2675.05,2680.02,2674.02,2679.0
2025-01-13 13:30:00,2679.0,2679.93,2675.35,2677.89
2025-01-13 14:00:00,2677.89,2679.51,2674.67,2675.09
2025-01-13 14:30:00,2675.09,2675.2,2674.94,2675.0
2025-01-13 15:00:00,2675.0,2676.24,2672.41,2673.73
2025-01-13 15:30:00,2673.73,2674.09,2669.27,2670.6
2025-01-13 16:00:00,2670.6,2671.48,2669.15,2669.31
2025-01-13 16:30:00,2669.31,2670.36,2666.18,2666.63
2025-01-13 17:00:00,2666.63,2668.23,2664.85,2667.41
2025-01-13 17:30:00,2667.41,2668.16,2663.73,2663.78
2025-01-13 18:00:00,2663.78,2664.31,2663.44,2663.73
2025-01-13 18:30:00,2663.73,2665.33,2662.49,2664.23
2025-01-13 19:00:00,2664.23,2664.52,2662.49,2662.84
2025-01-13 19:30:00,2662.84,2663.72,2661.5,2661.88
2025-01-13 20:00:00,2661.88,2663.56,2659.23,2660.58
2025-01-13 20:30:00,2660.58,2662.74,2659.75,2662.31
2025-01-13 21:00:00,2662.31,2664.46,2661.73,2663.1
2025-01-13 21:30:00,2663.1,2664.7,2660.94,2660.94
2025-01-13 22:00:00,2660.94,2662.64,2660.62,2660.94
2025-01-13 22:30:00,2660.94,2662.36,2660.34,2661.95
2025-01-13 23:00:00,2661.95,2662.68,2660.14,2661.03
2025-01-13 23:30:00,2661.03,2661.14,2660.39,2660.49
2025-01-14 00:00:00,2660.49,2660.83,2657.6,2658.22
2025-01-14 00:30:00,2658.22,2659.67,2655.9,2656.77
2025-01-14 01:00:00,2656.77,2656.91,2652.65,2652.74
2025-01-14 01:30:00,2652.74,2655.3,2651.87,2653.96
2025-01-14 02:00:00,2653.96,2657.15,2653.79,2656.15
2025-01-14 02:30:00,2656.15,2658.87,2655.45,2657.75
2025-01-14 03:00:00,2657.75,2658.7,2655.89,2656.85
2025-01-14 03:30:00,2656.85,2658.25,2655.44,2655.86
2025-01-14 04:00:00,2655.86,2657.37,2653.02,2653.41
2025-01-14 04:30:00,2653.41,2655.79,2653.18,2654.72
2025-01-14 05:00:00,2654.72,2656.93,2653.16,2656.59
2025-01-14 05:30:00,2656.59,2657.91,2655.82,2657.36
2025-01-14 06:00:00,2657.36,2665.65,2656.01,2664.41
2025-01-14 06:30:00,2664.41,2667.16,2664.39,2666.39
2025-01-14 07:00:00,2666.39,2666.41,2663.9,2664.55
2025-01-14 07:30:00,2664.55,2664.75,2661.37,2662.45
2025-01-14 08:00:00,2662.45,2663.53,2658.4,2659.35
2025-01-14 08:30:00,2659.35,2660.46,2654.78,2656.21
2025-01-14 09:00:00,2656.21,2657.86,2651.94,2652.87
2025-01-14 09:30:00,2652.87,2656.63,2652.2,2655.87
2025-01-14 10:00:00,2655.87,2656.97,2653.92,2655.21
2025-01-14 10:30:00,2655.21,2655.33,2652.46,2652.95
2025-01-14 11:00:00,2652.95,2655.56,2652.23,2655.01
2025-01-14 11:30:00,2655.01,2656.26,2654.72,2655.81
2025-01-14 12:00:00,2655.81,2657.5,2655.15,2656.31
2025-01-14 12:30:00,2656.31,2658.11,2655.19,2658.05
2025-01-14 13:00:00,2658.05,2659.37,2654.4,2654.59
2025-01-14 13:30:00,2654.59,2655.51,2652.18,2652.57
2025-01-14 14:00:00,2652.57,2656.36,2652.11,2655.61
2025-01-14 14:30:00,2655.61,2657.21,2655.49,2656.04
2025-01-14 15:00:00,2656.04,2658.4,2654.11,2657.11
2025-01-14 15:30:00,2657.11,2657.36,2655.15,2656.92
2025-01-14 16:00:00,2656.92,2657.76,2656.34,2657.02
2025-01-14 16:30:00,2657.02,2658.24,2653.69,2654.85
2025-01-14 17:00:00,2654.85,2655.82,2650.05,2651.42
2025-01-14 17:30:00,2651.42,2651.57,2649.26,2650.25
2025-01-14 18:00:00,2650.25,2652.08,2649.24,2651.28
2025-01-14 18:30:00,2651.28,2653.68,2648.9,2652.19
2025-01-14 19:00:00,2652.19,2654.82,2651.0,2653.04
2025-01-14 19:30:00,2653.04,2654.52,2652.4,2653.83
2025-01-14 20:00:00,2653.83,2657.11,2653.69,2656.17
2025-01-14 20:30:00,2656.17,2656.66,2654.65,2655.49
2025-01-14 21:00:00,2655.49,2657.54,2654.02,2655.9
2025-01-14 21:30:00,2655.9,2657.17,2654.61,2656.86
2025-01-14 22:00:00,2656.86,2656.99,2653.41,2654.33
2025-01-14 22:30:00,2654.33,2656.9,2653.62,2656.06
2025-01-14 23:00:00,2656.06,2657.71,2654.21,2656.69
2025-01-14 23:30:00,2656.69,2657.66,2652.39,2653.54
2025-01-15 00:00:00,2653.54,2654.08,2649.85,2651.38
2025-01-15 00:30:00,2651.38,2653.06,2647.49,2647.62
2025-01-15 01:00:00,2647.62,2651.29,2647.44,2650.52
2025-01-15 01:30:00,2650.52,2652.04,2648.88,2650.06
2025-01-15 02:00:00,2650.06,2651.12,2646.77,2648.12
2025-01-15 02:30:00,2648.12,2648.73,2645.93,2647.5
2025-01-15 03:00:00,2647.5,2650.25,2646.38,2649.02
2025-01-15 03:30:00,2649.02,2650.35,2643.28,2644.98
2025-01-15 04:00:00,2644.98,2649.68,2643.48,2648.74
2025-01-15 04:30:00,2648.74,2650.38,2643.72,2646.03
2025-01-15 05:00:00,2646.03,2652.74,2644.5,2651.11
2025-01-15 05:30:00,2651.11,2655.46,2650.25,2654.0
2025-01-15 06:00:00,2654.0,2654.27,2650.95,2652.34
2025-01-15 06:30:00,2652.34,2656.38,2650.85,2654.67
2025-01-15 07:00:00,2654.67,2655.62,2653.66,2654.93
2025-01-15 07:30:00,2654.93,2656.06,2654.26,2654.48
2025-01-15 08:00:00,2654.48,2656.55,2650.85,2651.1
2025-01-15 08:30:00,2651.1,2653.2,2648.63,2649.89
2025-01-15 09:00:00,2649.89,2651.11,2649.11,2651.05
2025-01-15 09:30:00,2651.05,2653.98,2649.85,2652.39
2025-01-15 10:00:00,2652.39,2652.52,2649.34,2650.06
2025-01-15 10:30:00,2650.06,2650.29,2646.76,2648.0
2025-01-15 11:00:00,2648.0,2650.02,2647.96,2649.63
2025-01-15 11:30:00,2649.63,2650.81,2645.75,2646.43
2025-01-15 12:00:00,2646.43,2650.51,2645.79,2649.14
2025-01-15 12:30:00,2649.14,2650.74,2644.65,2645.74
2025-01-15 13:00:00,2645.74,2646.19,2642.14,2644.31
2025-01-15 13:30:00,2644.31,2644.73,2639.51,2641.27
2025-01-15 14:00:00,2641.27,2642.9,2638.13,2638.8
2025-01-15 14:30:00,2638.8,2639.4,2638.77,2639.17
2025-01-15 15:00:00,2639.17,2641.41,2637.88,2640.42
2025-01-15 15:30:00,2640.42,2641.18,2635.15,2636.28
2025-01-15 16:00:00,2636.28,2637.91,2635.57,2636.75
2025-01-15 16:30:00,2636.75,2638.42,2630.42,2631.26
2025-01-15 17:00:00,2631.26,2631.52,2623.93,2625.64
2025-01-15 17:30:00,2625.64,2627.1,2623.48,2624.89
2025-01-15 18:00:00,2624.89,2629.37,2624.09,2627.57
2025-01-15 18:30:00,2627.57,2632.01,2626.07,2631.06
2025-01-15 19:00:00,2631.06,2631.51,2629.75,2631.28
2025-01-15 19:30:00,2631.28,2632.83,2630.11,2631.82
2025-01-15 20:00:00,2631.82,2632.92,2631.69,2632.27
2025-01-15 20:30:00,2632.27,2634.44,2629.87,2630.34
2025-01-15 21:00:00,2630.34,2631.76,2625.83,2627.37
2025-01-15 21:30:00,2627.37,2631.1,2626.35,2629.94
2025-01-15 22:00:00,2629.94,2630.88,2627.01,2627.93
2025-01-15 22:30:00,2627.93,2630.2,2626.36,2629.42
2025-01-15 23:00:00,2629.42,2630.47,2626.8,2628.88
2025-01-15 23:30:00,2628.88,2629.73,2627.43,2627.96
2025-01-16 00:00:00,2627.96,2629.43,2626.41,2627.38
2025-01-16 00:30:00,2627.38,2628.18,2625.93,2626.6
2025-01-16 01:00:00,2626.6,2626.63,2623.51,2623.87
2025-01-16 01:30:00,2623.87,2625.81,2623.79,2625.71
2025-01-16 02:00:00,2625.71,2626.58,2624.41,2625.57
2025-01-16 02:30:00,2625.57,2627.23,2623.06,2623.63
2025-01-16 03:00:00,2623.63,2625.67,2621.99,2625.26
2025-01-16 03:30:00,2625.26,2627.72,2624.24,2627.25
2025-01-16 04:00:00,2627.25,2629.92,2627.03,2629.81
2025-01-16 04:30:00,2629.81,2635.82,2628.94,2634.57
2025-01-16 05:00:00,2634.57,2636.25,2633.83,2635.43
2025-01-16 05:30:00,2635.43,2637.9,2634.84,2636.24
2025-01-16 06:00:00,2636.24,2637.12,2633.3,2633.77
2025-01-16 06:30:00,2633.77,2637.14,2632.94,2636.67
2025-01-16 07:00:00,2636.67,2640.53,2635.1,2640.46
2025-01-16 07:30:00,2640.46,2640.52,2638.58,2640.4
2025-01-16 08:00:00,2640.4,2643.69,2640.19,2643.04
2025-01-16 08:30:00,2643.04,2644.45,2641.63,2641.8
2025-01-16 09:00:00,2641.8,2641.95,2636.84,2637.64
2025-01-16 09:30:00,2637.64,2638.31,2636.24,2636.69
2025-01-16 10:00:00,2636.69,2638.06,2631.83,2633.69
2025-01-16 10:30:00,2633.69,2636.22,2633.31,2635.92
2025-01-16 11:00:00,2635.92,2635.94,2630.74,2631.93
2025-01-16 11:30:00,2631.93,2637.91,2630.32,2636.26
2025-01-16 12:00:00,2636.26,2636.74,2633.3,2633.61
2025-01-16 12:30:00,2633.61,2636.94,2632.49,2636.06
2025-01-16 13:00:00,2636.06,2636.98,2634.59,2635.6
2025-01-16 13:30:00,2635.6,2636.66,2632.49,2633.22
2025-01-16 14:00:00,2633.22,2637.5,2631.83,2636.19
2025-01-16 14:30:00,2636.19,2637.59,2631.51,2633.27
2025-01-16 15:00:00,2633.27,2634.06,2629.04,2630.13
2025-01-16 15:30:00,2630.13,2632.33,2629.79,2632.01
2025-01-16 16:00:00,2632.01,2632.85,2628.89,2629.78
2025-01-16 16:30:00,2629.78,2634.26,2629.52,2632.28
2025-01-16 17:00:00,2632.28,2632.37,2628.04,2629.3
2025-01-16 17:30:00,2629.3,2630.33,2624.76,2625.24
2025-01-16 18:00:00,2625.24,2628.49,2624.73,2628.05
2025-01-16 18:30:00,2628.05,2632.13,2626.74,2630.83
2025-01-16 19:00:00,2630.83,2635.51,2628.53,2634.37
2025-01-16 19:30:00,2634.37,2635.24,2630.05,2631.77
2025-01-16 20:00:00,2631.77,2633.03,2629.99,2631.16
2025-01-16 20:30:00,2631.16,2631.87,2627.22,2627.73
2025-01-16 21:00:00,2627.73,2633.28,2626.0,2631.4
2025-01-16 21:30:00,2631.4,2632.88,2628.4,2630.61
2025-01-16 22:00:00,2630.61,2631.87,2626.9,2628.11
2025-01-16 22:30:00,2628.11,2631.56,2627.15,2630.57
2025-01-16 23:00:00,2630.57,2631.07,2628.46,2629.17
2025-01-16 23:30:00,2629.17,2630.26,2619.07,2621.13
2025-01-17 00:00:00,2621.13,2628.19,2620.35,2627.28
2025-01-17 00:30:00,2627.28,2627.94,2619.58,2621.55
2025-01-17 01:00:00,2621.55,2623.09,2619.82,2622.85
2025-01-17 01:30:00,2622.85,2627.56,2621.93,2626.51
2025-01-17 02:00:00,2626.51,2628.13,2621.6,2623.12
2025-01-17 02:30:00,2623.12,2623.87,2621.59,2622.28
2025-01-17 03:00:00,2622.28,2623.94,2621.5,2623.36
2025-01-17 03:30:00,2623.36,2624.33,2622.27,2623.24
2025-01-17 04:00:00,2623.24,2624.4,2621.6,2622.22
2025-01-17 04:30:00,2622.22,2625.26,2621.43,2623.86
2025-01-17 05:00:00,2623.86,2627.59,2623.52,2625.81
2025-01-17 05:30:00,2625.81,2626.13,2621.71,2623.21
2025-01-17 06:00:00,2623.21,2625.31,2621.54,2622.0
2025-01-17 06:30:00,2622.0,2622.69,2619.18,2619.5
2025-01-17 07:00:00,2619.5,2620.73,2618.91,2619.36
2025-01-17 07:30:00,2619.36,2620.57,2615.07,2615.38
2025-01-17 08:00:00,2615.38,2615.69,2613.33,2613.64
2025-01-17 08:30:00,2613.64,2614.06,2606.88,2606.98
2025-01-17 09:00:00,2606.98,2611.74,2605.93,2611.1
2025-01-17 09:30:00,2611.1,2611.67,2608.29,2608.32
2025-01-17 10:00:00,2608.32,2612.79,2607.5,2611.73
2025-01-17 10:30:00,2611.73,2613.17,2609.78,2610.12
2025-01-17 11:00:00,2610.12,2610.4,2608.27,2609.49
2025-01-17 11:30:00,2609.49,2611.95,2608.93,2610.5
2025-01-17 12:00:00,2610.5,2614.17,2610.37,2613.66
2025-01-17 12:30:00,2613.66,2616.34,2608.24,2610.58
2025-01-17 13:00:00,2610.58,2613.92,2609.71,2612.42
2025-01-17 13:30:00,2612.42,2615.06,2612.07,2614.85
2025-01-17 14:00:00,2614.85,2615.93,2611.61,2612.05
2025-01-17 14:30:00,2612.05,2614.36,2610.33,2613.95
2025-01-17 15:00:00,2613.95,2614.35,2612.63,2614.15
2025-01-17 15:30:00,2614.15,2615.21,2610.06,2610.68
2025-01-17 16:00:00,2610.68,2616.19,2610.17,2613.98
2025-01-17 16:30:00,2613.98,2616.27,2611.23,2613.21
2025-01-17 17:00:00,2613.21,2614.84,2610.54,2612.46
2025-01-17 17:30:00,2612.46,2612.8,2611.74,2611.81
2025-01-17 18:00:00,2611.81,2612.57,2610.31,2610.7
2025-01-17 18:30:00,2610.7,2611.84,2605.64,2606.07
2025-01-17 19:00:00,2606.07,2606.86,2605.04,2605.91
2025-01-17 19:30:00,2605.91,2611.12,2604.9,2609.77
2025-01-17 20:00:00,2609.77,2610.64,2609.01,2609.37
2025-01-17 20:30:00,2609.37,2610.51,2608.05,2608.51
2025-01-17 21:00:00,2608.51,2608.72,2606.26,2607.12
2025-01-17 21:30:00,2607.12,2609.9,2606.24,2608.54
2025-01-17 22:00:00,2608.54,2608.64,2606.02,2607.34
2025-01-17 22:30:00,2607.34,2609.15,2605.28,2608.78
2025-01-17 23:00:00,2608.78,2609.61,2607.51,2608.19
2025-01-17 23:30:00,2608.19,2608.8,2603.34,2604.35
2025-01-18 00:00:00,2604.35,2604.61,2601.77,2602.56
2025-01-18 00:30:00,2602.56,2604.19,2600.34,2600.96
2025-01-18 01:00:00,2600.96,2603.08,2600.22,2601.49
2025-01-18 01:30:00,2601.49,2605.03,2601.1,2604.28
2025-01-18 02:00:00,2604.28,2609.21,2602.9,2608.17
2025-01-18 02:30:00,2608.17,2611.31,2607.65,2610.64
2025-01-18 03:00:00,2610.64,2611.85,2608.02,2608.22
2025-01-18 03:30:00,2608.22,2610.88,2607.65,2609.84
2025-01-18 04:00:00,2609.84,2611.28,2608.75,2611.03
2025-01-18 04:30:00,2611.03,2611.06,2607.32,2607.71
2025-01-18 05:00:00,2607.71,2611.48,2607.38,2611.11
2025-01-18 05:30:00,2611.11,2614.16,2610.64,2613.28
2025-01-18 06:00:00,2613.28,2618.05,2611.31,2616.79
2025-01-18 06:30:00,2616.79,2617.9,2614.74,2616.16
2025-01-18 07:00:00,2616.16,2618.15,2615.01,2617.97
2025-01-18 07:30:00,2617.97,2624.06,2616.85,2622.57
2025-01-18 08:00:00,2622.57,2623.98,2618.29,2618.97
2025-01-18 08:30:00,2618.97,2619.77,2615.94,2617.14
2025-01-18 09:00:00,2617.14,2617.18,2615.15,2615.18
2025-01-18 09:30:00,2615.18,2618.96,2614.31,2616.85
2025-01-18 10:00:00,2616.85,2618.8,2610.48,2612.36
2025-01-18 10:30:00,2612.36,2613.18,2608.88,2609.28
2025-01-18 11:00:00,2609.28,2611.31,2608.52,2610.78
2025-01-18 11:30:00,2610.78,2611.76,2609.31,2610.45
2025-01-18 12:00:00,2610.45,2610.69,2607.5,2608.8
2025-01-18 12:30:00,2608.8,2610.11,2608.31,2609.9
2025-01-18 13:00:00,2609.9,2612.6,2608.92,2612.47
2025-01-18 13:30:00,2612.47,2614.84,2611.98,2614.0
2025-01-18 14:00:00,2614.0,2614.86,2612.52,2614.33
2025-01-18 14:30:00,2614.33,2618.06,2613.4,2617.41
